date,state,cases_new,deaths_new,beds,beds_covid,beds_icu_covid,cum_cases,cum_deaths
2020-09-01,Sabah,9.0,0.0,2554.0,410.0,60.0,426.0,8.0
2020-09-01,Putrajaya,0.0,0.0,,,,99.0,1.0
2020-09-01,Labuan,0.0,0.0,122.0,11.0,2.0,23.0,0.0
2020-09-01,Kuala Lumpur,0.0,0.0,2647.0,87.0,38.0,2588.0,18.0
2020-09-01,Terengganu,0.0,0.0,1232.0,132.0,12.0,114.0,1.0
2020-09-01,Selangor,3.0,0.0,887.0,112.0,104.0,2173.0,24.0
2020-09-01,Sarawak,0.0,0.0,2390.0,217.0,26.0,699.0,19.0
2020-09-01,Penang,0.0,1.0,1158.0,24.0,4.0,136.0,2.0
2020-09-01,Johor,0.0,0.0,2646.0,172.0,30.0,751.0,20.0
2020-09-01,Perak,0.0,0.0,2619.0,235.0,46.0,269.0,6.0
2020-09-01,Pahang,0.0,0.0,1669.0,78.0,39.0,370.0,7.0
2020-09-01,Negeri Sembilan,0.0,0.0,1223.0,430.0,10.0,1034.0,8.0
2020-09-01,Malacca,0.0,0.0,1091.0,26.0,12.0,262.0,6.0
2020-09-01,Kelantan,0.0,0.0,1454.0,217.0,27.0,160.0,3.0
2020-09-01,Kedah,2.0,0.0,1218.0,224.0,17.0,218.0,3.0
2020-09-01,Perlis,0.0,0.0,495.0,12.0,4.0,32.0,2.0
2020-09-02,Sabah,0.0,0.0,2554.0,410.0,60.0,426.0,8.0
2020-09-02,Putrajaya,0.0,0.0,,,,99.0,1.0
2020-09-02,Labuan,0.0,0.0,122.0,11.0,2.0,23.0,0.0
2020-09-02,Kuala Lumpur,4.0,0.0,2647.0,87.0,38.0,2592.0,18.0
2020-09-02,Terengganu,0.0,0.0,1232.0,132.0,12.0,114.0,1.0
2020-09-02,Selangor,1.0,0.0,887.0,112.0,104.0,2174.0,24.0
2020-09-02,Sarawak,0.0,0.0,2390.0,217.0,26.0,699.0,19.0
2020-09-02,Penang,0.0,0.0,1158.0,24.0,4.0,136.0,2.0
2020-09-02,Perlis,0.0,0.0,495.0,12.0,4.0,32.0,2.0
2020-09-02,Perak,0.0,0.0,2619.0,235.0,46.0,269.0,6.0
2020-09-02,Pahang,1.0,0.0,1669.0,78.0,39.0,371.0,7.0
2020-09-02,Negeri Sembilan,0.0,0.0,1223.0,430.0,10.0,1034.0,8.0
2020-09-02,Malacca,0.0,0.0,1091.0,26.0,12.0,262.0,6.0
2020-09-02,Kelantan,0.0,0.0,1454.0,217.0,27.0,160.0,3.0
2020-09-02,Kedah,0.0,0.0,1218.0,224.0,17.0,218.0,3.0
2020-09-02,Johor,0.0,0.0,2646.0,172.0,30.0,751.0,20.0
2020-09-03,Labuan,0.0,0.0,122.0,11.0,2.0,23.0,0.0
2020-09-03,Kuala Lumpur,1.0,0.0,2647.0,87.0,38.0,2593.0,18.0
2020-09-03,Terengganu,0.0,0.0,1232.0,132.0,12.0,114.0,1.0
2020-09-03,Selangor,0.0,0.0,887.0,112.0,104.0,2174.0,24.0
2020-09-03,Sarawak,0.0,0.0,2390.0,217.0,26.0,699.0,19.0
2020-09-03,Sabah,6.0,0.0,2554.0,410.0,60.0,432.0,8.0
2020-09-03,Penang,0.0,0.0,1158.0,24.0,4.0,136.0,2.0
2020-09-03,Putrajaya,0.0,0.0,,,,99.0,1.0
2020-09-03,Perak,0.0,0.0,2619.0,235.0,46.0,269.0,6.0
2020-09-03,Pahang,0.0,0.0,1669.0,78.0,39.0,371.0,7.0
2020-09-03,Negeri Sembilan,2.0,0.0,1223.0,430.0,10.0,1036.0,8.0
2020-09-03,Malacca,0.0,0.0,1091.0,26.0,12.0,262.0,6.0
2020-09-03,Kelantan,0.0,0.0,1454.0,217.0,27.0,160.0,3.0
2020-09-03,Kedah,4.0,0.0,1218.0,224.0,17.0,222.0,3.0
2020-09-03,Johor,1.0,0.0,2646.0,172.0,30.0,752.0,20.0
2020-09-03,Perlis,0.0,0.0,495.0,12.0,4.0,32.0,2.0
2020-09-04,Putrajaya,0.0,0.0,,,,99.0,1.0
2020-09-04,Labuan,0.0,0.0,122.0,11.0,2.0,23.0,0.0
2020-09-04,Kuala Lumpur,7.0,0.0,2647.0,87.0,38.0,2600.0,18.0
2020-09-04,Terengganu,0.0,0.0,1232.0,132.0,12.0,114.0,1.0
2020-09-04,Selangor,2.0,0.0,887.0,112.0,104.0,2176.0,24.0
2020-09-04,Sarawak,0.0,0.0,2390.0,217.0,26.0,699.0,19.0
2020-09-04,Sabah,0.0,0.0,2554.0,410.0,60.0,432.0,8.0
2020-09-04,Penang,0.0,0.0,1158.0,24.0,4.0,136.0,2.0
2020-09-04,Perlis,0.0,0.0,495.0,12.0,4.0,32.0,2.0
2020-09-04,Pahang,0.0,0.0,1669.0,78.0,39.0,371.0,7.0
2020-09-04,Negeri Sembilan,1.0,0.0,1223.0,430.0,10.0,1037.0,8.0
2020-09-04,Malacca,0.0,0.0,1091.0,26.0,12.0,262.0,6.0
2020-09-04,Kelantan,0.0,0.0,1454.0,217.0,27.0,160.0,3.0
2020-09-04,Kedah,1.0,0.0,1218.0,224.0,17.0,223.0,3.0
2020-09-04,Johor,0.0,0.0,2646.0,172.0,30.0,752.0,20.0
2020-09-04,Perak,0.0,0.0,2619.0,235.0,46.0,269.0,6.0
2020-09-05,Sarawak,0.0,0.0,2390.0,217.0,26.0,699.0,19.0
2020-09-05,Putrajaya,0.0,0.0,,,,99.0,1.0
2020-09-05,Labuan,0.0,0.0,122.0,11.0,2.0,23.0,0.0
2020-09-05,Kuala Lumpur,4.0,0.0,2647.0,87.0,38.0,2604.0,18.0
2020-09-05,Terengganu,0.0,0.0,1232.0,132.0,12.0,114.0,1.0
2020-09-05,Selangor,0.0,0.0,887.0,112.0,104.0,2176.0,24.0
2020-09-05,Sabah,1.0,0.0,2554.0,410.0,60.0,433.0,8.0
2020-09-05,Penang,0.0,0.0,1158.0,24.0,4.0,136.0,2.0
2020-09-05,Perak,0.0,0.0,2619.0,235.0,46.0,269.0,6.0
2020-09-05,Pahang,0.0,0.0,1669.0,78.0,39.0,371.0,7.0
2020-09-05,Negeri Sembilan,0.0,0.0,1223.0,430.0,10.0,1037.0,8.0
2020-09-05,Malacca,0.0,0.0,1091.0,26.0,12.0,262.0,6.0
2020-09-05,Kelantan,0.0,0.0,1454.0,217.0,27.0,160.0,3.0
2020-09-05,Kedah,1.0,0.0,1218.0,224.0,17.0,224.0,3.0
2020-09-05,Johor,0.0,0.0,2646.0,172.0,30.0,752.0,20.0
2020-09-05,Perlis,0.0,0.0,495.0,12.0,4.0,32.0,2.0
2020-09-06,Putrajaya,0.0,0.0,,,,99.0,1.0
2020-09-06,Labuan,0.0,0.0,122.0,11.0,2.0,23.0,0.0
2020-09-06,Terengganu,0.0,0.0,1232.0,132.0,12.0,114.0,1.0
2020-09-06,Selangor,0.0,0.0,887.0,112.0,104.0,2176.0,24.0
2020-09-06,Sarawak,0.0,0.0,2390.0,217.0,26.0,699.0,19.0
