date,state,cases_new,deaths_new,beds,beds_covid,beds_icu_covid,cum_cases,cum_deaths
2021-10-01,Selangor,1568.0,15.0,5902.0,2297.0,198.0,679232.0,9371.0
2021-10-01,Sarawak,2413.0,25.0,4055.0,1358.0,152.0,212037.0,861.0
2021-10-01,Terengganu,699.0,2.0,1557.0,491.0,38.0,56344.0,376.0
2021-10-01,Sabah,872.0,17.0,4109.0,1698.0,227.0,198845.0,2238.0
2021-10-01,Labuan,2.0,0.0,122.0,106.0,18.0,9965.0,148.0
2021-10-01,Putrajaya,36.0,0.0,609.0,112.0,14.0,6180.0,21.0
2021-10-01,Kuala Lumpur,289.0,7.0,4201.0,837.0,71.0,186347.0,2494.0
2021-10-01,Penang,779.0,6.0,1985.0,826.0,88.0,130988.0,1372.0
2021-10-01,Perlis,81.0,3.0,487.0,211.0,11.0,3973.0,73.0
2021-10-01,Perak,959.0,7.0,3277.0,1072.0,114.0,103188.0,867.0
2021-10-01,Pahang,831.0,1.0,2066.0,709.0,81.0,65548.0,588.0
2021-10-01,Negeri Sembilan,197.0,0.0,1749.0,1084.0,88.0,97441.0,1195.0
2021-10-01,Malacca,378.0,0.0,1315.0,651.0,88.0,58723.0,854.0
2021-10-01,Kelantan,858.0,15.0,2815.0,951.0,89.0,116166.0,822.0
2021-10-01,Kedah,710.0,6.0,2664.0,1259.0,130.0,135545.0,1851.0
2021-10-01,Johor,1217.0,17.0,5160.0,2753.0,110.0,197062.0,3322.0
2021-10-02,Putrajaya,26.0,0.0,609.0,112.0,14.0,6206.0,21.0
2021-10-02,Labuan,4.0,0.0,122.0,106.0,18.0,9969.0,148.0
2021-10-02,Kuala Lumpur,171.0,4.0,4201.0,837.0,71.0,186518.0,2498.0
2021-10-02,Terengganu,818.0,9.0,1557.0,491.0,38.0,57162.0,385.0
2021-10-02,Selangor,1386.0,13.0,5902.0,2297.0,198.0,680618.0,9384.0
2021-10-02,Sarawak,2121.0,9.0,4055.0,1358.0,152.0,214158.0,870.0
2021-10-02,Sabah,784.0,13.0,4109.0,1698.0,227.0,199629.0,2251.0
2021-10-02,Penang,768.0,18.0,1985.0,826.0,88.0,131756.0,1390.0
2021-10-02,Perak,862.0,10.0,3277.0,1072.0,114.0,104050.0,877.0
2021-10-02,Pahang,504.0,4.0,2066.0,709.0,81.0,66052.0,592.0
2021-10-02,Negeri Sembilan,211.0,1.0,1749.0,1084.0,88.0,97652.0,1196.0
2021-10-02,Malacca,216.0,1.0,1315.0,651.0,88.0,58939.0,855.0
2021-10-02,Kelantan,1288.0,5.0,2815.0,951.0,89.0,117454.0,827.0
2021-10-02,Kedah,574.0,8.0,2664.0,1259.0,130.0,136119.0,1859.0
2021-10-02,Johor,1124.0,11.0,5160.0,2753.0,110.0,198186.0,3333.0
2021-10-02,Perlis,58.0,3.0,487.0,211.0,11.0,4031.0,76.0
