date,state,cases_new,deaths_new,beds,beds_covid,beds_icu_covid,cum_cases,cum_deaths
2021-01-01,Labuan,3.0,0.0,122.0,25.0,5.0,1704.0,8.0
2021-01-01,Kuala Lumpur,457.0,1.0,3154.0,937.0,26.0,13944.0,23.0
2021-01-01,Terengganu,14.0,0.0,1202.0,179.0,12.0,339.0,1.0
2021-01-01,Selangor,776.0,1.0,887.0,630.0,60.0,33171.0,46.0
2021-01-01,Sarawak,8.0,0.0,2390.0,328.0,26.0,1125.0,19.0
2021-01-01,Sabah,254.0,0.0,2790.0,1189.0,115.0,37294.0,265.0
2021-01-01,Penang,226.0,0.0,1292.0,148.0,13.0,3714.0,9.0
2021-01-01,Putrajaya,4.0,0.0,,,,286.0,3.0
2021-01-01,Perak,51.0,0.0,2619.0,341.0,52.0,3246.0,16.0
2021-01-01,Pahang,16.0,0.0,1889.0,236.0,39.0,1381.0,7.0
2021-01-01,Negeri Sembilan,51.0,1.0,1331.0,633.0,11.0,7879.0,14.0
2021-01-01,Malacca,23.0,0.0,1091.0,187.0,12.0,1248.0,7.0
2021-01-01,Kelantan,53.0,0.0,1498.0,378.0,27.0,811.0,8.0
2021-01-01,Kedah,20.0,0.0,1298.0,213.0,21.0,3044.0,12.0
2021-01-01,Johor,112.0,0.0,3162.0,705.0,43.0,5846.0,34.0
2021-01-01,Perlis,0.0,0.0,495.0,29.0,4.0,46.0,2.0
2021-01-02,Putrajaya,12.0,0.0,,,,298.0,3.0
2021-01-02,Labuan,1.0,0.0,122.0,25.0,5.0,1705.0,8.0
2021-01-02,Kuala Lumpur,156.0,2.0,3154.0,949.0,26.0,14100.0,25.0
2021-01-02,Terengganu,16.0,0.0,1202.0,179.0,12.0,355.0,1.0
2021-01-02,Selangor,638.0,2.0,887.0,630.0,60.0,33809.0,48.0
2021-01-02,Sarawak,5.0,0.0,2390.0,328.0,26.0,1130.0,19.0
2021-01-02,Sabah,259.0,1.0,2790.0,1189.0,115.0,37553.0,266.0
2021-01-02,Penang,288.0,0.0,1292.0,148.0,13.0,4002.0,9.0
2021-01-02,Perlis,0.0,0.0,495.0,29.0,4.0,46.0,2.0
2021-01-02,Pahang,29.0,0.0,1889.0,236.0,39.0,1410.0,7.0
