date,state,cases_new,deaths_new,beds,beds_covid,beds_icu_covid,cum_cases,cum_deaths
2020-05-01,Putrajaya,4.0,0.0,,,,85.0,1.0
2020-05-01,Labuan,0.0,0.0,122.0,11.0,2.0,16.0,0.0
2020-05-01,Kuala Lumpur,32.0,0.0,3558.0,755.0,30.0,1264.0,16.0
2020-05-01,Terengganu,0.0,0.0,1232.0,242.0,12.0,110.0,1.0
2020-05-01,Selangor,24.0,0.0,887.0,552.0,104.0,1456.0,18.0
2020-05-01,Sarawak,2.0,0.0,2390.0,736.0,26.0,509.0,17.0
2020-05-01,Sabah,0.0,0.0,2554.0,601.0,60.0,315.0,4.0
2020-05-01,Penang,0.0,0.0,1158.0,86.0,4.0,120.0,1.0
2020-05-01,Perlis,0.0,0.0,508.0,12.0,4.0,18.0,2.0
2020-05-01,Pahang,3.0,0.0,1669.0,513.0,39.0,297.0,4.0
2020-05-01,Negeri Sembilan,0.0,0.0,1223.0,430.0,10.0,513.0,7.0
2020-05-01,Malacca,1.0,0.0,1091.0,158.0,12.0,199.0,5.0
2020-05-01,Kelantan,0.0,0.0,1614.0,309.0,27.0,155.0,3.0
2020-05-01,Kedah,0.0,0.0,1218.0,170.0,16.0,95.0,1.0
2020-05-01,Johor,3.0,0.0,2646.0,586.0,30.0,666.0,17.0
2020-05-01,Perak,0.0,0.0,2619.0,323.0,46.0,253.0,6.0
2020-05-02,Sarawak,9.0,0.0,2390.0,736.0,26.0,518.0,17.0
2020-05-02,Putrajaya,0.0,0.0,,,,85.0,1.0
2020-05-02,Labuan,0.0,0.0,122.0,11.0,2.0,16.0,0.0
2020-05-02,Kuala Lumpur,14.0,1.0,3558.0,755.0,30.0,1278.0,17.0
2020-05-02,Terengganu,0.0,0.0,1232.0,242.0,12.0,110.0,1.0
2020-05-02,Selangor,63.0,0.0,887.0,552.0,104.0,1519.0,18.0
2020-05-02,Sabah,0.0,0.0,2554.0,601.0,60.0,315.0,4.0
2020-05-02,Penang,0.0,0.0,1158.0,86.0,4.0,120.0,1.0
2020-05-02,Perak,0.0,0.0,2619.0,323.0,46.0,253.0,6.0
2020-05-02,Pahang,8.0,0.0,1669.0,529.0,39.0,305.0,4.0
2020-05-02,Negeri Sembilan,8.0,0.0,1223.0,430.0,10.0,521.0,7.0
2020-05-02,Malacca,2.0,0.0,1091.0,158.0,12.0,201.0,5.0
