date,state,cases_new,deaths_new,beds,beds_covid,beds_icu_covid,cum_cases,cum_deaths
2020-10-01,Putrajaya,5.0,0.0,,,,105.0,1.0
2020-10-01,Labuan,0.0,0.0,122.0,11.0,2.0,28.0,0.0
2020-10-01,Kuala Lumpur,14.0,0.0,2647.0,87.0,38.0,2687.0,18.0
2020-10-01,Terengganu,2.0,0.0,1232.0,132.0,12.0,122.0,1.0
2020-10-01,Selangor,13.0,0.0,887.0,142.0,104.0,2283.0,24.0
2020-10-01,Sarawak,0.0,0.0,2390.0,217.0,26.0,713.0,19.0
2020-10-01,Sabah,118.0,0.0,2566.0,549.0,66.0,1995.0,13.0
2020-10-01,Penang,1.0,0.0,1158.0,24.0,4.0,145.0,2.0
2020-10-01,Pahang,1.0,0.0,1669.0,78.0,39.0,380.0,7.0
2020-10-01,Perak,0.0,0.0,2619.0,235.0,46.0,271.0,6.0
2020-10-01,Negeri Sembilan,0.0,0.0,1223.0,430.0,10.0,1049.0,8.0
2020-10-01,Malacca,1.0,0.0,1091.0,26.0,12.0,267.0,6.0
2020-10-01,Kelantan,0.0,0.0,1454.0,217.0,27.0,164.0,3.0
2020-10-01,Kedah,98.0,0.0,1218.0,224.0,17.0,465.0,6.0
2020-10-01,Johor,5.0,0.0,2646.0,172.0,30.0,772.0,20.0
2020-10-01,Perlis,2.0,0.0,495.0,12.0,4.0,38.0,2.0
2020-10-02,Sarawak,0.0,0.0,2390.0,217.0,26.0,713.0,19.0
2020-10-02,Putrajaya,0.0,0.0,,,,105.0,1.0
2020-10-02,Selangor,31.0,0.0,887.0,142.0,104.0,2314.0,24.0
2020-10-02,Sabah,113.0,2.0,2566.0,549.0,66.0,2108.0,15.0
2020-10-02,Kuala Lumpur,1.0,0.0,2647.0,87.0,38.0,2688.0,18.0
2020-10-02,Labuan,1.0,0.0,122.0,11.0,2.0,29.0,0.0
2020-10-02,Terengganu,3.0,0.0,1202.0,179.0,12.0,125.0,1.0
2020-10-02,Penang,0.0,0.0,1158.0,24.0,4.0,145.0,2.0
2020-10-02,Pahang,1.0,0.0,1669.0,78.0,39.0,381.0,7.0
2020-10-02,Perak,3.0,0.0,2619.0,235.0,46.0,274.0,6.0
2020-10-02,Negeri Sembilan,2.0,0.0,1223.0,430.0,10.0,1051.0,8.0
2020-10-02,Malacca,0.0,0.0,1091.0,26.0,12.0,267.0,6.0
2020-10-02,Kelantan,2.0,0.0,1454.0,217.0,27.0,166.0,3.0
2020-10-02,Kedah,129.0,0.0,1218.0,224.0,17.0,594.0,6.0
2020-10-02,Johor,1.0,0.0,2646.0,172.0,30.0,773.0,20.0
2020-10-02,Perlis,0.0,0.0,495.0,12.0,4.0,38.0,2.0
2020-10-03,Labuan,0.0,0.0,122.0,11.0,2.0,29.0,0.0
2020-10-03,Kuala Lumpur,4.0,0.0,2647.0,87.0,38.0,2692.0,18.0
2020-10-03,Terengganu,9.0,0.0,1202.0,179.0,12.0,134.0,1.0
2020-10-03,Selangor,32.0,0.0,887.0,170.0,104.0,2346.0,24.0
2020-10-03,Sarawak,3.0,0.0,2390.0,217.0,26.0,716.0,19.0
2020-10-03,Sabah,155.0,1.0,2566.0,598.0,68.0,2263.0,16.0
2020-10-03,Penang,3.0,0.0,1158.0,24.0,4.0,148.0,2.0
2020-10-03,Putrajaya,2.0,0.0,,,,107.0,1.0
2020-10-03,Perak,0.0,0.0,2619.0,235.0,46.0,274.0,6.0
2020-10-03,Pahang,0.0,0.0,1669.0,78.0,39.0,381.0,7.0
2020-10-03,Negeri Sembilan,1.0,0.0,1223.0,430.0,10.0,1052.0,8.0
