date,state,cases_new,deaths_new,beds,beds_covid,beds_icu_covid,cum_cases,cum_deaths
2020-07-01,Putrajaya,0.0,0.0,,,,97.0,1.0
2020-07-01,Labuan,0.0,0.0,122.0,11.0,2.0,17.0,0.0
2020-07-01,Kuala Lumpur,0.0,0.0,2647.0,87.0,38.0,2436.0,18.0
2020-07-01,Terengganu,0.0,0.0,1232.0,132.0,12.0,111.0,1.0
2020-07-01,Selangor,1.0,0.0,887.0,552.0,104.0,2048.0,24.0
2020-07-01,Sarawak,0.0,0.0,2390.0,349.0,26.0,571.0,17.0
2020-07-01,Penang,0.0,0.0,1158.0,22.0,4.0,121.0,1.0
2020-07-01,Sabah,0.0,0.0,2554.0,410.0,60.0,372.0,7.0
2020-07-01,Perak,0.0,0.0,2619.0,323.0,46.0,258.0,6.0
2020-07-01,Johor,0.0,0.0,2646.0,586.0,30.0,691.0,19.0
2020-07-01,Kedah,0.0,0.0,1218.0,170.0,16.0,97.0,1.0
2020-07-01,Kelantan,0.0,0.0,1454.0,217.0,27.0,157.0,3.0
2020-07-01,Perlis,0.0,0.0,508.0,12.0,4.0,18.0,2.0
2020-07-01,Negeri Sembilan,0.0,0.0,1223.0,430.0,10.0,1025.0,8.0
2020-07-01,Pahang,0.0,0.0,1669.0,59.0,39.0,365.0,7.0
2020-07-01,Malacca,0.0,0.0,1091.0,26.0,12.0,256.0,6.0
2020-07-02,Labuan,0.0,0.0,122.0,11.0,2.0,17.0,0.0
2020-07-02,Kuala Lumpur,1.0,0.0,2647.0,87.0,38.0,2437.0,18.0
2020-07-02,Terengganu,0.0,0.0,1232.0,132.0,12.0,111.0,1.0
2020-07-02,Selangor,0.0,0.0,887.0,224.0,104.0,2048.0,24.0
2020-07-02,Sarawak,0.0,0.0,2390.0,349.0,26.0,571.0,17.0
2020-07-02,Sabah,1.0,0.0,2554.0,410.0,60.0,373.0,7.0
2020-07-02,Penang,0.0,0.0,1158.0,22.0,4.0,121.0,1.0
2020-07-02,Putrajaya,0.0,0.0,,,,97.0,1.0
2020-07-02,Perak,0.0,0.0,2619.0,323.0,46.0,258.0,6.0
2020-07-02,Pahang,0.0,0.0,1669.0,59.0,39.0,365.0,7.0
2020-07-02,Negeri Sembilan,0.0,0.0,1223.0,430.0,10.0,1025.0,8.0
2020-07-02,Malacca,0.0,0.0,1091.0,26.0,12.0,256.0,6.0
2020-07-02,Kelantan,0.0,0.0,1454.0,217.0,27.0,157.0,3.0
2020-07-02,Kedah,0.0,0.0,1218.0,170.0,16.0,97.0,1.0
2020-07-02,Johor,1.0,0.0,2646.0,586.0,30.0,692.0,19.0
2020-07-02,Perlis,0.0,0.0,508.0,12.0,4.0,18.0,2.0
2020-07-03,Putrajaya,0.0,0.0,,,,97.0,1.0
2020-07-03,Labuan,0.0,0.0,122.0,11.0,2.0,17.0,0.0
2020-07-03,Kuala Lumpur,0.0,0.0,2647.0,87.0,38.0,2437.0,18.0
2020-07-03,Terengganu,0.0,0.0,1232.0,132.0,12.0,111.0,1.0
2020-07-03,Selangor,3.0,0.0,887.0,224.0,104.0,2051.0,24.0
2020-07-03,Sarawak,0.0,0.0,2390.0,349.0,26.0,571.0,17.0
2020-07-03,Sabah,2.0,0.0,2554.0,410.0,60.0,375.0,7.0
2020-07-03,Penang,0.0,0.0,1158.0,22.0,4.0,121.0,1.0
2020-07-03,Perlis,0.0,0.0,508.0,12.0,4.0,18.0,2.0
2020-07-03,Pahang,0.0,0.0,1669.0,59.0,39.0,365.0,7.0
2020-07-03,Negeri Sembilan,0.0,0.0,1223.0,430.0,10.0,1025.0,8.0
2020-07-03,Malacca,0.0,0.0,1091.0,26.0,12.0,256.0,6.0
2020-07-03,Kelantan,0.0,0.0,1454.0,217.0,27.0,157.0,3.0
2020-07-03,Johor,0.0,0.0,2646.0,586.0,30.0,692.0,19.0
2020-07-03,Perak,0.0,0.0,2619.0,323.0,46.0,258.0,6.0
2020-07-03,Kedah,0.0,0.0,1218.0,170.0,16.0,97.0,1.0
2020-07-04,Putrajaya,0.0,0.0,,,,97.0,1.0
2020-07-04,Sabah,1.0,0.0,2554.0,410.0,60.0,376.0,7.0
2020-07-04,Labuan,0.0,0.0,122.0,11.0,2.0,17.0,0.0
2020-07-04,Kuala Lumpur,1.0,0.0,3453.0,106.0,38.0,2438.0,18.0
2020-07-04,Terengganu,0.0,0.0,1232.0,132.0,12.0,111.0,1.0
