date,state,cases_new,deaths_new,beds,beds_covid,beds_icu_covid,cum_cases,cum_deaths
2020-08-01,Putrajaya,0.0,0.0,,,,98.0,1.0
2020-08-01,Labuan,0.0,0.0,122.0,11.0,2.0,19.0,0.0
2020-08-01,Terengganu,0.0,0.0,1232.0,132.0,12.0,114.0,1.0
2020-08-01,Selangor,6.0,0.0,887.0,224.0,104.0,2128.0,24.0
2020-08-01,Sarawak,0.0,0.0,2390.0,785.0,26.0,678.0,19.0
2020-08-01,Sabah,0.0,0.0,2554.0,410.0,60.0,398.0,8.0
2020-08-01,Penang,0.0,0.0,1158.0,4.0,4.0,121.0,1.0
2020-08-01,Kuala Lumpur,0.0,0.0,2647.0,87.0,38.0,2477.0,18.0
2020-08-01,Perak,2.0,0.0,2619.0,235.0,46.0,264.0,6.0
2020-08-01,Pahang,0.0,0.0,1669.0,78.0,39.0,370.0,7.0
2020-08-01,Negeri Sembilan,0.0,0.0,1223.0,430.0,10.0,1029.0,8.0
2020-08-01,Malacca,0.0,0.0,1091.0,26.0,12.0,258.0,6.0
2020-08-01,Kelantan,0.0,0.0,1454.0,217.0,27.0,160.0,3.0
2020-08-01,Kedah,1.0,0.0,1218.0,170.0,16.0,110.0,1.0
2020-08-01,Johor,0.0,0.0,2646.0,586.0,30.0,742.0,20.0
2020-08-01,Perlis,0.0,0.0,508.0,12.0,4.0,19.0,2.0
2020-08-02,Putrajaya,0.0,0.0,,,,98.0,1.0
2020-08-02,Labuan,0.0,0.0,122.0,11.0,2.0,19.0,0.0
2020-08-02,Kuala Lumpur,0.0,0.0,2647.0,87.0,38.0,2477.0,18.0
2020-08-02,Terengganu,0.0,0.0,1232.0,132.0,12.0,114.0,1.0
2020-08-02,Selangor,1.0,0.0,887.0,224.0,104.0,2129.0,24.0
2020-08-02,Sarawak,0.0,0.0,2390.0,785.0,26.0,678.0,19.0
2020-08-02,Sabah,2.0,0.0,2554.0,410.0,60.0,400.0,8.0
2020-08-02,Penang,0.0,0.0,1158.0,4.0,4.0,121.0,1.0
2020-08-02,Pahang,0.0,0.0,1669.0,78.0,39.0,370.0,7.0
2020-08-02,Perak,0.0,0.0,2619.0,235.0,46.0,264.0,6.0
2020-08-02,Negeri Sembilan,0.0,0.0,1223.0,430.0,10.0,1029.0,8.0
2020-08-02,Malacca,0.0,0.0,1091.0,26.0,12.0,258.0,6.0
2020-08-02,Kelantan,0.0,0.0,1454.0,217.0,27.0,160.0,3.0
2020-08-02,Kedah,11.0,0.0,1218.0,170.0,16.0,121.0,1.0
2020-08-02,Johor,0.0,0.0,2646.0,586.0,30.0,742.0,20.0
2020-08-02,Perlis,0.0,0.0,508.0,12.0,4.0,19.0,2.0
2020-08-03,Selangor,0.0,0.0,887.0,224.0,104.0,2129.0,24.0
2020-08-03,Sarawak,0.0,0.0,2390.0,785.0,26.0,678.0,19.0
2020-08-03,Terengganu,0.0,0.0,1232.0,132.0,12.0,114.0,1.0
2020-08-03,Sabah,0.0,0.0,2554.0,410.0,60.0,400.0,8.0
2020-08-03,Labuan,1.0,0.0,122.0,11.0,2.0,20.0,0.0
2020-08-03,Putrajaya,0.0,0.0,,,,98.0,1.0
2020-08-03,Kuala Lumpur,0.0,0.0,2647.0,87.0,38.0,2477.0,18.0
2020-08-03,Penang,0.0,0.0,1158.0,4.0,4.0,121.0,1.0
2020-08-03,Perlis,0.0,0.0,508.0,12.0,4.0,19.0,2.0
2020-08-03,Perak,0.0,0.0,2619.0,235.0,46.0,264.0,6.0
2020-08-03,Pahang,0.0,0.0,1669.0,78.0,39.0,370.0,7.0
2020-08-03,Negeri Sembilan,0.0,0.0,1223.0,430.0,10.0,1029.0,8.0
2020-08-03,Malacca,0.0,0.0,1091.0,26.0,12.0,258.0,6.0
2020-08-03,Kelantan,0.0,0.0,1454.0,217.0,27.0,160.0,3.0
2020-08-03,Kedah,1.0,0.0,1218.0,170.0,16.0,122.0,1.0
2020-08-03,Johor,0.0,0.0,2646.0,586.0,30.0,742.0,20.0
2020-08-04,Putrajaya,0.0,0.0,,,,98.0,1.0
2020-08-04,Labuan,0.0,0.0,122.0,11.0,2.0,20.0,0.0
2020-08-04,Kuala Lumpur,0.0,0.0,2647.0,87.0,38.0,2477.0,18.0
2020-08-04,Terengganu,0.0,0.0,1232.0,132.0,12.0,114.0,1.0
2020-08-04,Selangor,0.0,0.0,887.0,224.0,104.0,2129.0,24.0
2020-08-04,Sarawak,0.0,0.0,2390.0,785.0,26.0,678.0,19.0
2020-08-04,Sabah,0.0,0.0,2554.0,410.0,60.0,400.0,8.0
2020-08-04,Penang,0.0,0.0,1158.0,4.0,4.0,121.0,1.0
2020-08-04,Perak,0.0,0.0,2619.0,235.0,46.0,264.0,6.0
2020-08-04,Pahang,0.0,0.0,1669.0,78.0,39.0,370.0,7.0
2020-08-04,Negeri Sembilan,0.0,0.0,1223.0,430.0,10.0,1029.0,8.0
2020-08-04,Malacca,0.0,0.0,1091.0,26.0,12.0,258.0,6.0
2020-08-04,Kelantan,0.0,0.0,1454.0,217.0,27.0,160.0,3.0
2020-08-04,Kedah,0.0,0.0,1218.0,170.0,16.0,122.0,1.0
2020-08-04,Johor,0.0,0.0,2646.0,586.0,30.0,742.0,20.0
2020-08-04,Perlis,1.0,0.0,508.0,12.0,4.0,20.0,2.0
2020-08-05,Sabah,2.0,0.0,2554.0,410.0,60.0,402.0,8.0
2020-08-05,Putrajaya,0.0,0.0,,,,98.0,1.0
2020-08-05,Labuan,0.0,0.0,122.0,11.0,2.0,20.0,0.0
2020-08-05,Kuala Lumpur,15.0,0.0,2647.0,87.0,38.0,2492.0,18.0
2020-08-05,Terengganu,0.0,0.0,1232.0,132.0,12.0,114.0,1.0
2020-08-05,Selangor,0.0,0.0,887.0,224.0,104.0,2129.0,24.0
2020-08-05,Sarawak,0.0,0.0,2390.0,785.0,26.0,678.0,19.0
2020-08-05,Penang,0.0,0.0,1158.0,4.0,4.0,121.0,1.0
2020-08-05,Johor,1.0,0.0,2646.0,586.0,30.0,743.0,20.0
