date,state,cases_new,deaths_new,beds,beds_covid,beds_icu_covid,cum_cases,cum_deaths
2021-07-01,Labuan,129.0,3.0,122.0,106.0,18.0,8298.0,124.0
2021-07-01,Kuala Lumpur,988.0,6.0,4436.0,1216.0,138.0,78664.0,543.0
2021-07-01,Terengganu,50.0,1.0,1481.0,565.0,30.0,11251.0,77.0
2021-07-01,Selangor,2885.0,46.0,6568.0,2499.0,314.0,251638.0,1616.0
2021-07-01,Sarawak,544.0,4.0,3699.0,1001.0,106.0,65395.0,413.0
2021-07-01,Sabah,232.0,5.0,3120.0,834.0,107.0,69677.0,550.0
2021-07-01,Penang,174.0,0.0,1292.0,319.0,42.0,34669.0,120.0
2021-07-01,Putrajaya,10.0,1.0,397.0,25.0,8.0,2312.0,13.0
2021-07-01,Perak,149.0,0.0,2728.0,399.0,71.0,26777.0,130.0
2021-07-01,Pahang,195.0,2.0,2250.0,842.0,47.0,13861.0,112.0
2021-07-01,Negeri Sembilan,692.0,6.0,1431.0,1084.0,51.0,45572.0,371.0
2021-07-01,Malacca,311.0,4.0,1101.0,290.0,70.0,18726.0,155.0
2021-07-01,Kelantan,108.0,0.0,2737.0,559.0,56.0,34919.0,223.0
2021-07-01,Kedah,250.0,0.0,2755.0,661.0,73.0,25519.0,218.0
2021-07-01,Johor,270.0,6.0,5090.0,1535.0,113.0,71094.0,581.0
2021-07-01,Perlis,1.0,0.0,487.0,87.0,8.0,595.0,8.0
2021-07-02,Putrajaya,20.0,0.0,397.0,26.0,8.0,2332.0,13.0
2021-07-02,Labuan,131.0,3.0,122.0,106.0,18.0,8429.0,127.0
2021-07-02,Kuala Lumpur,637.0,5.0,4436.0,1235.0,138.0,79301.0,548.0
2021-07-02,Terengganu,44.0,0.0,1481.0,565.0,30.0,11295.0,77.0
2021-07-02,Selangor,2907.0,29.0,6568.0,2538.0,314.0,254545.0,1645.0
2021-07-02,Sarawak,440.0,4.0,3699.0,1001.0,106.0,65835.0,417.0
2021-07-02,Sabah,230.0,5.0,3120.0,834.0,107.0,69907.0,555.0
2021-07-02,Penang,351.0,2.0,1304.0,258.0,42.0,35020.0,122.0
2021-07-02,Perlis,0.0,0.0,487.0,87.0,8.0,595.0,8.0
2021-07-02,Pahang,329.0,4.0,2250.0,842.0,47.0,14190.0,116.0
2021-07-02,Negeri Sembilan,606.0,13.0,1431.0,1084.0,51.0,46178.0,384.0
2021-07-02,Malacca,202.0,1.0,1101.0,290.0,70.0,18928.0,156.0
2021-07-02,Kelantan,129.0,2.0,2737.0,559.0,56.0,35048.0,225.0
2021-07-02,Kedah,257.0,1.0,2755.0,661.0,73.0,25776.0,219.0
2021-07-02,Johor,517.0,4.0,5160.0,1545.0,113.0,71611.0,585.0
2021-07-02,Perak,182.0,0.0,2728.0,399.0,42.0,26959.0,130.0
2021-07-03,Putrajaya,16.0,0.0,397.0,35.0,8.0,2348.0,13.0
2021-07-03,Labuan,108.0,1.0,122.0,106.0,18.0,8537.0,128.0
2021-07-03,Kuala Lumpur,616.0,21.0,4436.0,1260.0,138.0,79917.0,569.0
2021-07-03,Terengganu,51.0,0.0,1481.0,565.0,30.0,11346.0,77.0
2021-07-03,Selangor,3047.0,51.0,6568.0,2651.0,314.0,257592.0,1696.0
2021-07-03,Sarawak,361.0,1.0,3699.0,1001.0,106.0,66196.0,418.0
2021-07-03,Sabah,322.0,1.0,3120.0,834.0,107.0,70229.0,556.0
2021-07-03,Penang,142.0,0.0,1304.0,258.0,42.0,35162.0,122.0
2021-07-03,Perlis,2.0,0.0,487.0,87.0,8.0,597.0,8.0
2021-07-03,Pahang,200.0,5.0,2250.0,842.0,47.0,14390.0,121.0
2021-07-03,Johor,414.0,6.0,5160.0,1545.0,113.0,72025.0,591.0
2021-07-03,Kedah,145.0,5.0,2755.0,661.0,73.0,25921.0,224.0
2021-07-03,Perak,101.0,1.0,2728.0,399.0,42.0,27060.0,131.0
2021-07-03,Malacca,345.0,4.0,1101.0,290.0,70.0,19273.0,160.0
2021-07-03,Negeri Sembilan,699.0,11.0,1431.0,1084.0,51.0,46877.0,395.0
2021-07-03,Kelantan,89.0,0.0,2737.0,541.0,56.0,35137.0,225.0
2021-07-04,Putrajaya,16.0,0.0,397.0,41.0,8.0,2364.0,13.0
2021-07-04,Labuan,75.0,0.0,122.0,106.0,18.0,8612.0,128.0
2021-07-04,Kuala Lumpur,616.0,11.0,4436.0,1267.0,141.0,80533.0,580.0
2021-07-04,Terengganu,54.0,1.0,1481.0,565.0,30.0,11400.0,78.0
2021-07-04,Selangor,2262.0,24.0,6568.0,2704.0,314.0,259854.0,1720.0
2021-07-04,Sabah,228.0,0.0,3120.0,834.0,107.0,70457.0,556.0
2021-07-04,Penang,173.0,2.0,1304.0,258.0,42.0,35335.0,124.0
2021-07-04,Sarawak,365.0,1.0,3699.0,1001.0,106.0,66561.0,419.0
2021-07-04,Perak,384.0,0.0,2728.0,399.0,42.0,27444.0,131.0
2021-07-04,Pahang,95.0,2.0,2250.0,842.0,47.0,14485.0,123.0
2021-07-04,Negeri Sembilan,531.0,15.0,1745.0,1084.0,62.0,47408.0,410.0
2021-07-04,Malacca,290.0,1.0,1101.0,290.0,70.0,19563.0,161.0
2021-07-04,Kelantan,124.0,0.0,2737.0,541.0,56.0,35261.0,225.0
2021-07-04,Kedah,332.0,3.0,2755.0,661.0,73.0,26253.0,227.0
2021-07-04,Johor,500.0,3.0,5160.0,1545.0,113.0,72525.0,594.0
2021-07-04,Perlis,0.0,0.0,487.0,87.0,8.0,597.0,8.0
2021-07-05,Sabah,263.0,0.0,3120.0,834.0,107.0,70720.0,556.0
2021-07-05,Putrajaya,25.0,0.0,397.0,41.0,8.0,2389.0,13.0
2021-07-05,Labuan,71.0,1.0,122.0,106.0,18.0,8683.0,129.0
2021-07-05,Kuala Lumpur,819.0,10.0,4436.0,1278.0,141.0,81352.0,590.0
2021-07-05,Terengganu,17.0,0.0,1481.0,565.0,30.0,11417.0,78.0
2021-07-05,Selangor,2610.0,30.0,6568.0,2731.0,314.0,262464.0,1750.0
2021-07-05,Sarawak,424.0,0.0,3699.0,1001.0,106.0,66985.0,419.0
2021-07-05,Penang,157.0,0.0,1304.0,258.0,42.0,35492.0,124.0
2021-07-05,Kedah,273.0,4.0,2755.0,661.0,73.0,26526.0,231.0
2021-07-05,Perak,249.0,0.0,2728.0,399.0,42.0,27693.0,131.0
2021-07-05,Pahang,312.0,4.0,2250.0,842.0,47.0,14797.0,127.0
2021-07-05,Negeri Sembilan,523.0,10.0,1745.0,1084.0,61.0,47931.0,420.0
2021-07-05,Malacca,206.0,8.0,1101.0,444.0,70.0,19769.0,169.0
2021-07-05,Kelantan,114.0,3.0,2737.0,541.0,60.0,35375.0,228.0
2021-07-05,Johor,324.0,7.0,5160.0,1545.0,113.0,72849.0,601.0
2021-07-05,Perlis,0.0,0.0,487.0,87.0,8.0,597.0,8.0
2021-07-06,Sarawak,286.0,2.0,3699.0,1001.0,106.0,67271.0,421.0
2021-07-06,Putrajaya,33.0,0.0,397.0,56.0,8.0,2422.0,13.0
2021-07-06,Labuan,82.0,1.0,122.0,106.0,18.0,8765.0,130.0
2021-07-06,Kuala Lumpur,1550.0,18.0,4436.0,1313.0,141.0,82902.0,608.0
2021-07-06,Terengganu,61.0,0.0,1481.0,565.0,30.0,11478.0,78.0
2021-07-06,Selangor,3260.0,43.0,6568.0,2813.0,314.0,265724.0,1793.0
2021-07-06,Penang,185.0,1.0,1304.0,244.0,42.0,35677.0,125.0
2021-07-06,Sabah,225.0,1.0,3120.0,834.0,107.0,70945.0,557.0
2021-07-06,Perak,94.0,1.0,2728.0,399.0,42.0,27787.0,132.0
2021-07-06,Perlis,2.0,0.0,487.0,87.0,8.0,599.0,8.0
2021-07-06,Pahang,180.0,4.0,2250.0,842.0,47.0,14977.0,131.0
2021-07-06,Negeri Sembilan,698.0,12.0,1745.0,1084.0,61.0,48629.0,432.0
2021-07-06,Malacca,230.0,3.0,1101.0,444.0,70.0,19999.0,172.0
2021-07-06,Kelantan,118.0,6.0,2737.0,541.0,60.0,35493.0,234.0
2021-07-06,Kedah,337.0,2.0,2755.0,661.0,73.0,26863.0,233.0
2021-07-06,Johor,313.0,9.0,5160.0,1545.0,113.0,73162.0,610.0
2021-07-07,Labuan,93.0,1.0,122.0,106.0,18.0,8858.0,131.0
2021-07-07,Kuala Lumpur,1005.0,10.0,4436.0,1343.0,141.0,83907.0,618.0
2021-07-07,Terengganu,43.0,1.0,1481.0,565.0,30.0,11521.0,79.0
2021-07-07,Selangor,3119.0,47.0,6568.0,2902.0,314.0,268843.0,1840.0
2021-07-07,Sarawak,289.0,3.0,3699.0,1001.0,106.0,67560.0,424.0
2021-07-07,Sabah,244.0,0.0,3120.0,834.0,107.0,71189.0,557.0
2021-07-07,Penang,140.0,0.0,1304.0,244.0,42.0,35817.0,125.0
2021-07-07,Putrajaya,26.0,0.0,397.0,56.0,8.0,2448.0,13.0
2021-07-07,Perak,187.0,2.0,2728.0,399.0,57.0,27974.0,134.0
2021-07-07,Pahang,258.0,1.0,2250.0,842.0,47.0,15235.0,132.0
2021-07-07,Negeri Sembilan,788.0,16.0,1745.0,1084.0,61.0,49417.0,448.0
2021-07-07,Malacca,358.0,4.0,1101.0,444.0,70.0,20357.0,176.0
2021-07-07,Kelantan,123.0,1.0,2737.0,541.0,60.0,35616.0,235.0
2021-07-07,Kedah,198.0,1.0,2755.0,601.0,86.0,27061.0,234.0
2021-07-07,Johor,224.0,4.0,5160.0,1521.0,113.0,73386.0,614.0
2021-07-07,Perlis,2.0,0.0,487.0,87.0,8.0,601.0,8.0
2021-07-08,Putrajaya,47.0,2.0,397.0,76.0,8.0,2495.0,15.0
2021-07-08,Labuan,64.0,1.0,122.0,106.0,18.0,8922.0,132.0
2021-07-08,Kuala Lumpur,1133.0,24.0,4436.0,1397.0,141.0,85040.0,642.0
2021-07-08,Terengganu,68.0,1.0,1481.0,565.0,30.0,11589.0,80.0
2021-07-08,Selangor,4152.0,63.0,6568.0,2929.0,314.0,272995.0,1903.0
2021-07-08,Sarawak,281.0,4.0,3699.0,1001.0,106.0,67841.0,428.0
2021-07-08,Sabah,279.0,3.0,3120.0,834.0,107.0,71468.0,560.0
2021-07-08,Penang,237.0,2.0,1304.0,244.0,42.0,36054.0,127.0
2021-07-08,Perlis,1.0,0.0,487.0,87.0,8.0,602.0,8.0
2021-07-08,Pahang,152.0,3.0,2250.0,842.0,47.0,15387.0,135.0
2021-07-08,Negeri Sembilan,897.0,8.0,1745.0,1084.0,61.0,50314.0,456.0
2021-07-08,Malacca,183.0,8.0,1101.0,444.0,70.0,20540.0,184.0
2021-07-08,Kelantan,135.0,4.0,2737.0,541.0,60.0,35751.0,239.0
2021-07-08,Kedah,360.0,0.0,2755.0,601.0,86.0,27421.0,234.0
2021-07-08,Johor,336.0,9.0,5160.0,1521.0,113.0,73722.0,623.0
2021-07-08,Perak,543.0,3.0,2728.0,399.0,57.0,28517.0,137.0
2021-07-09,Sabah,323.0,0.0,3120.0,834.0,107.0,71791.0,560.0
2021-07-09,Labuan,80.0,1.0,122.0,106.0,18.0,9002.0,133.0
2021-07-09,Kuala Lumpur,1271.0,17.0,4436.0,1435.0,147.0,86311.0,659.0
