date,state,cases_new,deaths_new,beds,beds_covid,beds_icu_covid,cum_cases,cum_deaths
2021-09-01,Sarawak,2414.0,7.0,4055.0,1072.0,120.0,118972.0,532.0
2021-09-01,Putrajaya,34.0,0.0,609.0,168.0,20.0,5432.0,21.0
2021-09-01,Labuan,3.0,0.0,122.0,106.0,18.0,9812.0,148.0
2021-09-01,Kuala Lumpur,573.0,9.0,4753.0,1626.0,208.0,173810.0,2082.0
2021-09-01,Terengganu,506.0,3.0,1557.0,477.0,39.0,33998.0,238.0
2021-09-01,Selangor,3711.0,110.0,6302.0,4247.0,341.0,607708.0,6050.0
2021-09-01,Sabah,2430.0,38.0,4109.0,1884.0,145.0,150273.0,1201.0
2021-09-01,Penang,1762.0,13.0,1985.0,829.0,69.0,88253.0,628.0
2021-09-01,Perlis,33.0,2.0,487.0,185.0,11.0,1987.0,27.0
2021-09-01,Perak,899.0,18.0,3277.0,1054.0,90.0,68992.0,506.0
2021-09-01,Pahang,715.0,3.0,2145.0,734.0,61.0,44848.0,432.0
2021-09-01,Negeri Sembilan,291.0,3.0,1749.0,1084.0,88.0,91767.0,1014.0
2021-09-01,Malacca,309.0,9.0,1212.0,622.0,86.0,48867.0,691.0
2021-09-01,Kelantan,1504.0,4.0,2863.0,899.0,77.0,79030.0,411.0
2021-09-01,Kedah,1585.0,22.0,2664.0,1165.0,104.0,100627.0,917.0
2021-09-01,Johor,1993.0,37.0,5160.0,2461.0,108.0,140640.0,2043.0
2021-09-02,Labuan,5.0,0.0,122.0,106.0,18.0,9817.0,148.0
2021-09-02,Kuala Lumpur,731.0,16.0,4753.0,1626.0,208.0,174541.0,2098.0
2021-09-02,Terengganu,987.0,3.0,1557.0,491.0,39.0,34985.0,241.0
2021-09-02,Selangor,4073.0,61.0,6302.0,4247.0,328.0,611781.0,6111.0
2021-09-02,Sarawak,2992.0,8.0,4055.0,1072.0,120.0,121964.0,540.0
2021-09-02,Sabah,2329.0,33.0,4109.0,1884.0,145.0,152602.0,1234.0
2021-09-02,Penang,1600.0,39.0,1985.0,829.0,69.0,89853.0,667.0
2021-09-02,Putrajaya,37.0,0.0,609.0,168.0,20.0,5469.0,21.0
2021-09-02,Perak,990.0,9.0,3277.0,1054.0,90.0,69982.0,515.0
2021-09-02,Pahang,599.0,0.0,2145.0,734.0,61.0,45447.0,432.0
2021-09-02,Negeri Sembilan,301.0,4.0,1749.0,1084.0,88.0,92068.0,1018.0
2021-09-02,Malacca,407.0,13.0,1315.0,651.0,90.0,49274.0,704.0
2021-09-02,Kelantan,1247.0,6.0,2863.0,931.0,77.0,80277.0,417.0
2021-09-02,Kedah,2455.0,16.0,2664.0,1165.0,104.0,103082.0,933.0
2021-09-02,Johor,2145.0,40.0,5160.0,2461.0,108.0,142785.0,2083.0
2021-09-02,Perlis,90.0,1.0,487.0,185.0,11.0,2077.0,28.0
2021-09-03,Putrajaya,41.0,0.0,609.0,168.0,20.0,5510.0,21.0
2021-09-03,Labuan,4.0,0.0,122.0,106.0,18.0,9821.0,148.0
2021-09-03,Kuala Lumpur,740.0,2.0,4753.0,1606.0,208.0,175281.0,2100.0
2021-09-03,Terengganu,532.0,2.0,1557.0,491.0,39.0,35517.0,243.0
2021-09-03,Selangor,3613.0,148.0,6302.0,4235.0,326.0,615394.0,6259.0
2021-09-03,Sarawak,2464.0,6.0,4055.0,1072.0,120.0,124428.0,546.0
2021-09-03,Sabah,2404.0,35.0,4109.0,1876.0,143.0,155006.0,1269.0
2021-09-03,Penang,1726.0,38.0,1985.0,830.0,77.0,91579.0,705.0
2021-09-03,Perlis,80.0,0.0,487.0,185.0,11.0,2157.0,28.0
2021-09-03,Pahang,559.0,4.0,2145.0,734.0,66.0,46006.0,436.0
2021-09-03,Negeri Sembilan,270.0,0.0,1749.0,1084.0,88.0,92338.0,1018.0
2021-09-03,Malacca,399.0,11.0,1315.0,651.0,90.0,49673.0,715.0
2021-09-03,Kelantan,1356.0,11.0,2863.0,931.0,77.0,81633.0,428.0
2021-09-03,Kedah,1470.0,21.0,2664.0,1165.0,104.0,104552.0,954.0
2021-09-03,Johor,2331.0,37.0,5160.0,2461.0,108.0,145116.0,2120.0
2021-09-03,Perak,1389.0,15.0,3277.0,1064.0,90.0,71371.0,530.0
