date,state,cases_new,deaths_new,beds,beds_covid,beds_icu_covid,cum_cases,cum_deaths
2020-06-01,Putrajaya,0.0,0.0,,,,97.0,1.0
2020-06-01,Penang,0.0,0.0,1158.0,22.0,4.0,121.0,1.0
2020-06-01,Labuan,0.0,0.0,122.0,11.0,2.0,16.0,0.0
2020-06-01,Kuala Lumpur,11.0,0.0,3615.0,139.0,50.0,2039.0,17.0
2020-06-01,Terengganu,0.0,0.0,1232.0,132.0,12.0,111.0,1.0
2020-06-01,Selangor,11.0,0.0,887.0,552.0,104.0,1920.0,22.0
2020-06-01,Sarawak,0.0,0.0,2390.0,736.0,26.0,552.0,17.0
2020-06-01,Sabah,1.0,0.0,2554.0,502.0,60.0,347.0,5.0
2020-06-01,Perlis,0.0,0.0,508.0,12.0,4.0,18.0,2.0
2020-06-01,Pahang,0.0,0.0,1669.0,529.0,39.0,361.0,7.0
2020-06-01,Negeri Sembilan,2.0,0.0,1223.0,430.0,10.0,860.0,8.0
2020-06-01,Malacca,13.0,0.0,1091.0,158.0,12.0,232.0,6.0
2020-06-01,Kelantan,0.0,0.0,1614.0,232.0,27.0,156.0,3.0
2020-06-01,Kedah,0.0,0.0,1218.0,170.0,16.0,96.0,1.0
2020-06-01,Johor,0.0,0.0,2646.0,586.0,30.0,675.0,18.0
2020-06-01,Perak,0.0,0.0,2619.0,323.0,46.0,256.0,6.0
2020-06-02,Labuan,0.0,0.0,122.0,11.0,2.0,16.0,0.0
2020-06-02,Kuala Lumpur,5.0,0.0,3615.0,139.0,50.0,2044.0,17.0
2020-06-02,Terengganu,0.0,0.0,1232.0,132.0,12.0,111.0,1.0
2020-06-02,Selangor,6.0,0.0,887.0,552.0,104.0,1926.0,22.0
2020-06-02,Sarawak,0.0,0.0,2390.0,736.0,26.0,552.0,17.0
2020-06-02,Sabah,1.0,0.0,2554.0,502.0,60.0,348.0,5.0
2020-06-02,Penang,0.0,0.0,1158.0,22.0,4.0,121.0,1.0
2020-06-02,Putrajaya,0.0,0.0,,,,97.0,1.0
2020-06-02,Perak,0.0,0.0,2619.0,323.0,46.0,256.0,6.0
2020-06-02,Pahang,0.0,0.0,1669.0,529.0,39.0,361.0,7.0
2020-06-02,Negeri Sembilan,6.0,0.0,1223.0,430.0,10.0,866.0,8.0
2020-06-02,Malacca,1.0,0.0,1091.0,103.0,12.0,233.0,6.0
2020-06-02,Kelantan,0.0,0.0,1614.0,232.0,27.0,156.0,3.0
2020-06-02,Kedah,0.0,0.0,1218.0,170.0,16.0,96.0,1.0
2020-06-02,Johor,1.0,0.0,2646.0,586.0,30.0,676.0,18.0
2020-06-02,Perlis,0.0,0.0,508.0,12.0,4.0,18.0,2.0
2020-06-03,Putrajaya,0.0,0.0,,,,97.0,1.0
2020-06-03,Labuan,0.0,0.0,122.0,11.0,2.0,16.0,0.0
2020-06-03,Kuala Lumpur,55.0,0.0,3615.0,139.0,50.0,2099.0,17.0
2020-06-03,Terengganu,0.0,0.0,1232.0,132.0,12.0,111.0,1.0
2020-06-03,Selangor,2.0,0.0,887.0,552.0,104.0,1928.0,22.0
2020-06-03,Sarawak,0.0,0.0,2390.0,736.0,26.0,552.0,17.0
2020-06-03,Sabah,0.0,0.0,2554.0,502.0,60.0,348.0,5.0
