date,state,cases_new,deaths_new,beds,beds_covid,beds_icu_covid,cum_cases,cum_deaths
2021-12-01,Labuan,19.0,0.0,122.0,12.0,7.0,10518.0,149.0
2021-12-01,Kuala Lumpur,326.0,1.0,3963.0,572.0,42.0,203176.0,2616.0
2021-12-01,Terengganu,235.0,1.0,1587.0,475.0,39.0,76696.0,600.0
2021-12-01,Selangor,1582.0,12.0,5338.0,1234.0,98.0,755055.0,9798.0
2021-12-01,Sarawak,121.0,4.0,4055.0,1451.0,163.0,250841.0,1589.0
2021-12-01,Sabah,467.0,7.0,4287.0,1358.0,150.0,233700.0,2690.0
2021-12-01,Penang,292.0,1.0,1985.0,638.0,51.0,153482.0,1654.0
2021-12-01,Putrajaya,21.0,0.0,609.0,56.0,6.0,8538.0,21.0
2021-12-01,Perak,205.0,8.0,3277.0,709.0,85.0,123205.0,1266.0
2021-12-01,Pahang,326.0,1.0,2066.0,659.0,81.0,86952.0,716.0
2021-12-01,Negeri Sembilan,180.0,2.0,1749.0,1084.0,68.0,108777.0,1275.0
2021-12-01,Malacca,124.0,1.0,1317.0,651.0,38.0,71199.0,937.0
2021-12-01,Kelantan,639.0,5.0,2751.0,706.0,72.0,157059.0,1172.0
2021-12-01,Kedah,366.0,2.0,2664.0,1259.0,130.0,160198.0,2091.0
2021-12-01,Johor,488.0,4.0,5160.0,2627.0,74.0,232451.0,3775.0
2021-12-01,Perlis,48.0,0.0,487.0,156.0,11.0,6374.0,124.0
2021-12-02,Putrajaya,53.0,0.0,609.0,56.0,6.0,8591.0,21.0
2021-12-02,Labuan,5.0,1.0,122.0,12.0,7.0,10523.0,150.0
2021-12-02,Kuala Lumpur,385.0,3.0,3963.0,572.0,42.0,203561.0,2619.0
2021-12-02,Terengganu,191.0,5.0,1587.0,475.0,39.0,76887.0,605.0
2021-12-02,Selangor,1726.0,9.0,5338.0,1234.0,98.0,756781.0,9807.0
2021-12-02,Sarawak,91.0,1.0,4055.0,1451.0,163.0,250932.0,1590.0
2021-12-02,Sabah,427.0,6.0,4287.0,1358.0,150.0,234127.0,2696.0
2021-12-02,Penang,262.0,5.0,1985.0,638.0,51.0,153744.0,1659.0
2021-12-02,Perlis,47.0,0.0,487.0,156.0,11.0,6421.0,124.0
2021-12-02,Pahang,354.0,0.0,2066.0,659.0,81.0,87306.0,716.0
2021-12-02,Negeri Sembilan,181.0,1.0,1749.0,1084.0,68.0,108958.0,1276.0
2021-12-02,Malacca,249.0,1.0,1317.0,651.0,38.0,71448.0,938.0
2021-12-02,Kelantan,640.0,6.0,2733.0,688.0,72.0,157699.0,1178.0
2021-12-02,Kedah,332.0,1.0,2664.0,1259.0,130.0,160530.0,2092.0
2021-12-02,Johor,635.0,2.0,5160.0,2507.0,74.0,233086.0,3777.0
2021-12-02,Perak,228.0,6.0,3277.0,709.0,85.0,123433.0,1272.0
2021-12-03,Sarawak,106.0,1.0,4055.0,1389.0,163.0,251038.0,1591.0
2021-12-03,Putrajaya,35.0,0.0,609.0,56.0,6.0,8626.0,21.0
2021-12-03,Labuan,6.0,0.0,202.0,93.0,7.0,10529.0,150.0
2021-12-03,Kuala Lumpur,362.0,2.0,3963.0,572.0,42.0,203923.0,2621.0
2021-12-03,Terengganu,229.0,2.0,1587.0,475.0,39.0,77116.0,607.0
2021-12-03,Selangor,1719.0,3.0,5338.0,1234.0,98.0,758500.0,9810.0
2021-12-03,Sabah,374.0,2.0,4287.0,1358.0,150.0,234501.0,2698.0
2021-12-03,Penang,291.0,0.0,1985.0,638.0,51.0,154035.0,1659.0
2021-12-03,Perak,248.0,0.0,3277.0,709.0,85.0,123681.0,1272.0
2021-12-03,Pahang,319.0,0.0,2066.0,659.0,81.0,87625.0,716.0
2021-12-03,Negeri Sembilan,219.0,2.0,1749.0,1084.0,68.0,109177.0,1278.0
2021-12-03,Malacca,226.0,1.0,1317.0,651.0,38.0,71674.0,939.0
2021-12-03,Kelantan,559.0,1.0,2733.0,688.0,72.0,158258.0,1179.0
2021-12-03,Kedah,388.0,0.0,2664.0,1259.0,130.0,160918.0,2092.0
2021-12-03,Johor,421.0,1.0,5160.0,2507.0,74.0,233507.0,3778.0
2021-12-03,Perlis,49.0,2.0,487.0,156.0,11.0,6470.0,126.0
2021-12-04,Putrajaya,37.0,0.0,609.0,56.0,6.0,8663.0,21.0
2021-12-04,Labuan,26.0,0.0,202.0,93.0,7.0,10555.0,150.0
2021-12-04,Terengganu,168.0,3.0,1587.0,475.0,39.0,77284.0,610.0
2021-12-04,Selangor,1347.0,1.0,5338.0,1234.0,98.0,759847.0,9811.0
2021-12-04,Sarawak,104.0,0.0,4055.0,1389.0,163.0,251142.0,1591.0
2021-12-04,Sabah,351.0,9.0,4287.0,1358.0,150.0,234852.0,2707.0
2021-12-04,Penang,344.0,6.0,1985.0,638.0,51.0,154379.0,1665.0
2021-12-04,Kuala Lumpur,232.0,0.0,3963.0,572.0,42.0,204155.0,2621.0
2021-12-04,Perak,235.0,3.0,3277.0,709.0,85.0,123916.0,1275.0
2021-12-04,Pahang,299.0,2.0,2066.0,659.0,81.0,87924.0,718.0
2021-12-04,Negeri Sembilan,230.0,3.0,1749.0,1084.0,68.0,109407.0,1281.0
2021-12-04,Malacca,225.0,0.0,1317.0,651.0,38.0,71899.0,939.0
2021-12-04,Kelantan,432.0,4.0,2733.0,688.0,72.0,158690.0,1183.0
2021-12-04,Kedah,335.0,0.0,2664.0,1259.0,130.0,161253.0,2092.0
2021-12-04,Johor,487.0,4.0,5160.0,2507.0,74.0,233994.0,3782.0
2021-12-04,Perlis,44.0,1.0,487.0,156.0,11.0,6514.0,127.0
2021-12-05,Putrajaya,33.0,0.0,609.0,56.0,6.0,8696.0,21.0
2021-12-05,Labuan,11.0,0.0,202.0,93.0,7.0,10566.0,150.0
2021-12-05,Kuala Lumpur,221.0,0.0,3963.0,572.0,42.0,204376.0,2621.0
2021-12-05,Terengganu,228.0,4.0,1587.0,475.0,39.0,77512.0,614.0
2021-12-05,Selangor,1160.0,4.0,5338.0,1234.0,98.0,761007.0,9815.0
2021-12-05,Sarawak,71.0,3.0,4055.0,1389.0,163.0,251213.0,1594.0
2021-12-05,Sabah,294.0,4.0,4287.0,1358.0,150.0,235146.0,2711.0
2021-12-05,Penang,261.0,1.0,1985.0,638.0,51.0,154640.0,1666.0
2021-12-05,Pahang,278.0,2.0,2066.0,659.0,81.0,88202.0,720.0
2021-12-05,Perak,254.0,6.0,3277.0,709.0,85.0,124170.0,1281.0
2021-12-05,Negeri Sembilan,107.0,1.0,1749.0,1084.0,68.0,109514.0,1282.0
2021-12-05,Malacca,259.0,1.0,1317.0,651.0,38.0,72158.0,940.0
2021-12-05,Kelantan,434.0,1.0,2733.0,688.0,72.0,159124.0,1184.0
2021-12-05,Kedah,324.0,5.0,2664.0,1259.0,130.0,161577.0,2097.0
2021-12-05,Johor,346.0,8.0,5160.0,2507.0,74.0,234340.0,3790.0
2021-12-05,Perlis,17.0,0.0,487.0,156.0,11.0,6531.0,127.0
2021-12-06,Selangor,868.0,6.0,5338.0,1234.0,98.0,761875.0,9821.0
2021-12-06,Sarawak,72.0,1.0,4055.0,1389.0,163.0,251285.0,1595.0
2021-12-06,Terengganu,201.0,4.0,1587.0,475.0,39.0,77713.0,618.0
2021-12-06,Sabah,271.0,3.0,4287.0,1358.0,150.0,235417.0,2714.0
2021-12-06,Labuan,8.0,0.0,202.0,93.0,7.0,10574.0,150.0
2021-12-06,Putrajaya,29.0,0.0,609.0,56.0,6.0,8725.0,21.0
2021-12-06,Kuala Lumpur,240.0,4.0,3963.0,572.0,42.0,204616.0,2625.0
2021-12-06,Perlis,34.0,0.0,487.0,156.0,11.0,6565.0,127.0
2021-12-06,Pahang,278.0,3.0,2066.0,659.0,81.0,88480.0,723.0
2021-12-06,Perak,231.0,5.0,3277.0,709.0,85.0,124401.0,1286.0
2021-12-06,Penang,243.0,0.0,1985.0,638.0,51.0,154883.0,1666.0
2021-12-06,Negeri Sembilan,189.0,1.0,1749.0,1084.0,68.0,109703.0,1283.0
2021-12-06,Malacca,222.0,2.0,1317.0,651.0,38.0,72380.0,942.0
2021-12-06,Kelantan,562.0,4.0,2733.0,688.0,72.0,159686.0,1188.0
2021-12-06,Kedah,357.0,4.0,2664.0,1259.0,130.0,161934.0,2101.0
2021-12-06,Johor,457.0,1.0,5160.0,2390.0,74.0,234797.0,3791.0
2021-12-07,Labuan,23.0,0.0,202.0,93.0,7.0,10597.0,150.0
2021-12-07,Kuala Lumpur,380.0,3.0,3963.0,572.0,42.0,204996.0,2628.0
2021-12-07,Terengganu,219.0,12.0,1587.0,475.0,40.0,77932.0,630.0
2021-12-07,Selangor,1196.0,11.0,5338.0,1230.0,98.0,763071.0,9832.0
2021-12-07,Sarawak,71.0,2.0,4055.0,1389.0,163.0,251356.0,1597.0
2021-12-07,Sabah,307.0,5.0,4287.0,1358.0,150.0,235724.0,2719.0
2021-12-07,Penang,388.0,6.0,1985.0,638.0,51.0,155271.0,1672.0
2021-12-07,Putrajaya,33.0,0.0,609.0,56.0,6.0,8758.0,21.0
2021-12-07,Perak,170.0,7.0,3277.0,709.0,85.0,124571.0,1293.0
2021-12-07,Pahang,363.0,2.0,2066.0,659.0,81.0,88843.0,725.0
2021-12-07,Negeri Sembilan,212.0,4.0,1749.0,1084.0,68.0,109915.0,1287.0
2021-12-07,Malacca,181.0,1.0,1317.0,651.0,38.0,72561.0,943.0
2021-12-07,Kelantan,573.0,2.0,2733.0,688.0,72.0,160259.0,1190.0
2021-12-07,Kedah,365.0,8.0,2664.0,1259.0,130.0,162299.0,2109.0
2021-12-07,Johor,438.0,3.0,5160.0,2390.0,74.0,235235.0,3794.0
2021-12-07,Perlis,46.0,0.0,487.0,156.0,11.0,6611.0,127.0
2021-12-08,Putrajaya,25.0,0.0,609.0,56.0,6.0,8783.0,21.0
2021-12-08,Labuan,12.0,0.0,202.0,93.0,7.0,10609.0,150.0
