date,state,cases_new,deaths_new,beds,beds_covid,beds_icu_covid,cum_cases,cum_deaths
2021-08-01,Sabah,1002.0,7.0,3261.0,998.0,160.0,85723.0,641.0
2021-08-01,Putrajaya,72.0,0.0,385.0,112.0,20.0,4023.0,17.0
2021-08-01,Labuan,5.0,0.0,122.0,106.0,18.0,9666.0,146.0
2021-08-01,Kuala Lumpur,2086.0,25.0,4780.0,1977.0,193.0,125111.0,1126.0
2021-08-01,Terengganu,429.0,3.0,1557.0,663.0,30.0,17377.0,126.0
2021-08-01,Selangor,6326.0,55.0,6336.0,4388.0,326.0,413747.0,3191.0
2021-08-01,Sarawak,578.0,0.0,4037.0,1279.0,120.0,77306.0,462.0
2021-08-01,Penang,752.0,6.0,1560.0,388.0,65.0,46585.0,197.0
2021-08-01,Johor,1045.0,14.0,5160.0,1662.0,108.0,91728.0,940.0
2021-08-01,Perak,693.0,4.0,2797.0,650.0,81.0,38372.0,211.0
2021-08-01,Pahang,676.0,8.0,2250.0,842.0,49.0,25112.0,255.0
2021-08-01,Negeri Sembilan,809.0,14.0,1749.0,1084.0,63.0,72300.0,749.0
2021-08-01,Malacca,686.0,10.0,1307.0,580.0,92.0,32052.0,395.0
2021-08-01,Kelantan,459.0,4.0,2704.0,580.0,60.0,43453.0,274.0
2021-08-01,Kedah,1511.0,10.0,2664.0,1044.0,92.0,47142.0,445.0
2021-08-01,Perlis,21.0,0.0,487.0,87.0,8.0,725.0,9.0
2021-08-02,Sabah,1166.0,3.0,3261.0,1018.0,160.0,86889.0,644.0
2021-08-02,Putrajaya,46.0,0.0,385.0,112.0,20.0,4069.0,17.0
2021-08-02,Labuan,7.0,1.0,122.0,106.0,18.0,9673.0,147.0
2021-08-02,Kuala Lumpur,1536.0,41.0,4780.0,1977.0,195.0,126647.0,1167.0
2021-08-02,Terengganu,425.0,4.0,1557.0,663.0,30.0,17802.0,130.0
2021-08-02,Selangor,6067.0,105.0,6336.0,4426.0,326.0,419814.0,3296.0
2021-08-02,Sarawak,411.0,0.0,4037.0,1279.0,120.0,77717.0,462.0
2021-08-02,Penang,667.0,0.0,1560.0,426.0,65.0,47252.0,197.0
2021-08-02,Perlis,9.0,1.0,487.0,87.0,8.0,734.0,10.0
2021-08-02,Perak,748.0,6.0,2797.0,660.0,81.0,39120.0,217.0
2021-08-02,Pahang,475.0,8.0,2250.0,842.0,49.0,25587.0,263.0
2021-08-02,Negeri Sembilan,862.0,7.0,1749.0,1084.0,63.0,73162.0,756.0
2021-08-02,Malacca,463.0,9.0,1307.0,580.0,92.0,32515.0,404.0
2021-08-02,Kelantan,552.0,4.0,2704.0,580.0,60.0,44005.0,278.0
2021-08-02,Kedah,1108.0,6.0,2664.0,1044.0,92.0,48250.0,451.0
2021-08-02,Johor,1222.0,24.0,5160.0,1710.0,108.0,92950.0,964.0
2021-08-03,Labuan,5.0,1.0,122.0,106.0,18.0,9678.0,148.0
2021-08-03,Kuala Lumpur,2309.0,1.0,4780.0,2046.0,195.0,128956.0,1168.0
2021-08-03,Terengganu,429.0,7.0,1557.0,663.0,30.0,18231.0,137.0
2021-08-03,Selangor,5836.0,88.0,6336.0,4426.0,338.0,425650.0,3384.0
2021-08-03,Sarawak,494.0,2.0,4037.0,1279.0,120.0,78211.0,464.0
2021-08-03,Sabah,1010.0,12.0,3338.0,1202.0,160.0,87899.0,656.0
2021-08-03,Penang,798.0,15.0,1560.0,426.0,65.0,48050.0,212.0
2021-08-03,Putrajaya,72.0,0.0,385.0,112.0,20.0,4141.0,17.0
2021-08-03,Perak,967.0,4.0,2797.0,660.0,85.0,40087.0,221.0
2021-08-03,Pahang,628.0,8.0,2250.0,842.0,54.0,26215.0,271.0
2021-08-03,Negeri Sembilan,816.0,8.0,1749.0,1084.0,63.0,73978.0,764.0
2021-08-03,Malacca,508.0,8.0,1307.0,605.0,92.0,33023.0,412.0
2021-08-03,Kelantan,915.0,3.0,2704.0,580.0,60.0,44920.0,281.0
2021-08-03,Kedah,1036.0,13.0,2664.0,1044.0,92.0,49286.0,464.0
2021-08-03,Johor,1275.0,24.0,5160.0,1710.0,108.0,94225.0,988.0
2021-08-03,Perlis,7.0,1.0,487.0,87.0,11.0,741.0,11.0
2021-08-04,Putrajaya,46.0,0.0,385.0,112.0,20.0,4187.0,17.0
2021-08-04,Labuan,5.0,0.0,122.0,106.0,18.0,9683.0,148.0
2021-08-04,Kuala Lumpur,2467.0,74.0,4780.0,2046.0,195.0,131423.0,1242.0
2021-08-04,Terengganu,481.0,4.0,1557.0,663.0,30.0,18712.0,141.0
